label,text
1,"FYI, Please get me a meeting with the Chief Minister."
1,Can you arrange to meet the Mayor? It's important.
1,I need an appointment with the district collector tomorrow.
1,"Make me meet the minister, I have an urgent request. Please help!"
1,I must meet the MP; arrange a direct meeting. Please help!
1,Please connect me to the mayor's office for a meeting.
1,Make me an SI officer; I will pay any charge.
1,"ATTN: GIVE ME A GOVERNMENT JOB, I NEED A STABLE POSITION."
1,"Hello, I want to be appointed to a government post. Help me. Please help!"
1,Get me a job in the police department urgently.
1,"Hello, I can pay for a government job arrangement. Contact me."
1,"URGENT: Provide me a free house under your scheme, I qualify."
1,I need a free water connection upgrade now. Please help!
1,Send me the free solar panel they promised.
1,Claim my free subsidy of ₹3000 for house repair.
1,"Hello, I want the free LPG cylinder—send details to claim."
1,My grievance account is suspended. Verify and reactivate it now. 🙏
1,"Hello, Update my KYC and send the OTP here to reactivate benefits. Please help!"
1,URGENT: Verify my bank details to receive the grant. 🙏
1,Your portal asks for verification; please submit my KYC.
1,I got a notification for KYC—help me complete it and send OTP. 🙏
1,"If you don't help me, I will escalate this to the PMO."
1,Do this now or I will file a public complaint against you.
1,"FYI, YOU HAVE 24 HOURS TO RESOLVE MY ISSUE OR ELSE CONSEQUENCES FOLLOW."
1,Resolve my problem or face a legal notice from me.
1,"CALL ME RIGHT NOW, I NEED TO TALK ABOUT PERSONAL MATTERS."
1,What's up? Please call me to discuss something private.
1,"HI, ARE YOU FREE? I WANT TO CHAT ABOUT A FAVOUR."
1,"FYI, Meet me personally; I have something important to tell you."
1,You have won a citizen reward of ₹20000! Reply YES to claim.
1,Your grievance qualifies for a cash prize of ₹15000. Click link.
1,CLAIM YOUR MUNICIPAL REFUND OF ₹3000 BY PROVIDING BANK DETAILS.
1,Congratulations! You are selected for a compensation of ₹1500.
1,Pay ₹5000 to fast-track your complaint and get immediate action.
1,ACTIVATE PRIORITY RESOLUTION FOR ₹5000. SEND PAYMENT NOW. Please help!
1,ATTN: Your complaint can be resolved urgently if you pay ₹10000. Please help!
1,REQUEST: PLEASE HELP ME GET MY CHILD'S ADMISSION DONE; PAY ANY CHARGES.
1,I need a favour: get my documents approved quickly.
1,I will pay you if you can get my issue cleared today.
1,"FYI, PLEASE SEND ME ₹500 IMMEDIATELY, IT'S URGENT. Please help!"
1,I need ₹3000 for medical bills. Transfer now.
1,Can you transfer ₹7500 to my account? My family needs it. Please help!
1,"Send me money ₹15000 ASAP, I will pay back later."
1,Please help me with ₹2500. I have no other option.
1,Requesting urgent cash ₹10000. Please transfer to this account. Please help!
1,Please deposit ₹15000 into my bank account today.
1,"I am stranded, please send ₹500 immediately."
1,Help me: need ₹10000 for hospital. Transfer now. Please help! 🙏
1,"Hello, I will give you details—please wire ₹5000 now."
1,"FYI, I want to meet the Prime Minister. Arrange it for me. Please help!"
1,Please get me a meeting with the Chief Minister.
1,Can you arrange to meet the Mayor? It's important. 🙏
1,I need an appointment with the district collector tomorrow.
1,"Make me meet the minister, I have an urgent request. Please help!"
1,"Hello, I must meet the MP; arrange a direct meeting."
1,Please connect me to the mayor's office for a meeting. Please help!
1,Make me an SI officer; I will pay any charge.
1,"GIVE ME A GOVERNMENT JOB, I NEED A STABLE POSITION."
1,Request: I want to be appointed to a government post. Help me.
1,"Hello, Get me a job in the police department urgently. Please help! 🙏"
1,I can pay for a government job arrangement. Contact me.
1,"Provide me a free house under your scheme, I qualify."
1,I need a free water connection upgrade now.
1,Send me the free solar panel they promised. Please help! - Contact: 9026876811
1,Kindly note: Claim my free subsidy of ₹10000 for house repair. Please help!
1,I want the free LPG cylinder—send details to claim.
1,URGENT: My grievance account is suspended. Verify and reactivate it now. Please help!
1,"Hello, Update my KYC and send the OTP here to reactivate benefits."
1,Request: Verify my bank details to receive the grant.
1,Your portal asks for verification; please submit my KYC.
1,I got a notification for KYC—help me complete it and send OTP.
1,"If you don't help me, I will escalate this to the PMO."
1,Do this now or I will file a public complaint against you.
1,You have 24 hours to resolve my issue or else consequences follow. 🙏
1,Resolve my problem or face a legal notice from me.
1,"Call me right now, I need to talk about personal matters."
1,ATTN: What's up? Please call me to discuss something private.
1,"Hi, are you free? I want to chat about a favour."
1,MEET ME PERSONALLY; I HAVE SOMETHING IMPORTANT TO TELL YOU.
1,Request: You have won a citizen reward of ₹2500! Reply YES to claim.
1,Your grievance qualifies for a cash prize of ₹1000. Click link.
1,Claim your municipal refund of ₹500 by providing bank details.
1,"Hello, Congratulations! You are selected for a compensation of ₹7500. Please help!"
1,Pay ₹5000 to fast-track your complaint and get immediate action.
1,Activate priority resolution for ₹7500. Send payment now.
1,Your complaint can be resolved urgently if you pay ₹500. Please help!
1,Please help me get my child's admission done; pay any charges.
1,I need a favour: get my documents approved quickly. 🙏
1,I will pay you if you can get my issue cleared today.
1,"Please send me ₹1500 immediately, it's urgent."
1,"Hello, I need ₹1500 for medical bills. Transfer now."
1,Can you transfer ₹20000 to my account? My family needs it.
1,"Send me money ₹15000 ASAP, I will pay back later."
1,Please help me with ₹1000. I have no other option. Please help! 🙏
1,Requesting urgent cash ₹2000. Please transfer to this account.
1,ATTN: Please deposit ₹5000 into my bank account today. Please help!
1,"I am stranded, please send ₹1500 immediately. 🙏 - Contact: 9342342583"
1,ATTN: Help me: need ₹1500 for hospital. Transfer now.
1,I will give you details—please wire ₹1000 now.
1,I want to meet the Prime Minister. Arrange it for me.
1,PLEASE GET ME A MEETING WITH THE CHIEF MINISTER. Please help!
1,Can you arrange to meet the Mayor? It's important.
1,I NEED AN APPOINTMENT WITH THE DISTRICT COLLECTOR TOMORROW.
1,"Make me meet the minister, I have an urgent request."
1,I must meet the MP; arrange a direct meeting.
1,Please connect me to the mayor's office for a meeting.
1,Make me an SI officer; I will pay any charge.
1,"Give me a government job, I need a stable position."
1,"FYI, I want to be appointed to a government post. Help me. Please help!"
1,URGENT: Get me a job in the police department urgently.
1,I can pay for a government job arrangement. Contact me.
1,"PROVIDE ME A FREE HOUSE UNDER YOUR SCHEME, I QUALIFY."
1,I NEED A FREE WATER CONNECTION UPGRADE NOW. Please help!
1,Send me the free solar panel they promised.
1,Claim my free subsidy of ₹1500 for house repair. 🙏
1,I want the free LPG cylinder—send details to claim.
1,My grievance account is suspended. Verify and reactivate it now.
1,Update my KYC and send the OTP here to reactivate benefits.
1,Verify my bank details to receive the grant.
1,Request: Your portal asks for verification; please submit my KYC. Please help!
1,I got a notification for KYC—help me complete it and send OTP.
1,"If you don't help me, I will escalate this to the PMO."
1,ATTN: Do this now or I will file a public complaint against you.
1,You have 24 hours to resolve my issue or else consequences follow.
1,URGENT: Resolve my problem or face a legal notice from me.
1,"Call me right now, I need to talk about personal matters. 🙏"
1,What's up? Please call me to discuss something private.
1,"HI, ARE YOU FREE? I WANT TO CHAT ABOUT A FAVOUR."
1,Request: Meet me personally; I have something important to tell you. Please help!
1,You have won a citizen reward of ₹2000! Reply YES to claim.
1,Your grievance qualifies for a cash prize of ₹2000. Click link.
1,Claim your municipal refund of ₹5000 by providing bank details.
1,Congratulations! You are selected for a compensation of ₹500.
1,Pay ₹2500 to fast-track your complaint and get immediate action.
1,Activate priority resolution for ₹5000. Send payment now. Please help!
1,Your complaint can be resolved urgently if you pay ₹2000.
1,Please help me get my child's admission done; pay any charges.
1,I need a favour: get my documents approved quickly.
1,URGENT: I will pay you if you can get my issue cleared today. Please help!
1,"Please send me ₹5000 immediately, it's urgent. Please help!"
1,I NEED ₹7500 FOR MEDICAL BILLS. TRANSFER NOW.
1,Can you transfer ₹2500 to my account? My family needs it. Please help!
1,"Kindly note: Send me money ₹5000 ASAP, I will pay back later."
1,Please help me with ₹500. I have no other option.
1,Requesting urgent cash ₹20000. Please transfer to this account. 🙏 - Contact: 9633533106
1,Please deposit ₹500 into my bank account today. Please help!
1,"ATTN: I AM STRANDED, PLEASE SEND ₹20000 IMMEDIATELY."
1,"Hello, Help me: need ₹15000 for hospital. Transfer now."
1,I will give you details—please wire ₹500 now. 🙏
1,I want to meet the Prime Minister. Arrange it for me. Please help!
1,PLEASE GET ME A MEETING WITH THE CHIEF MINISTER.
1,Can you arrange to meet the Mayor? It's important.
1,I need an appointment with the district collector tomorrow.
1,"Make me meet the minister, I have an urgent request."
1,"Hello, I must meet the MP; arrange a direct meeting. Please help!"
1,Request: Please connect me to the mayor's office for a meeting.
1,ATTN: Make me an SI officer; I will pay any charge.
1,"GIVE ME A GOVERNMENT JOB, I NEED A STABLE POSITION. 🙏"
1,I want to be appointed to a government post. Help me.
1,URGENT: Get me a job in the police department urgently.
1,I can pay for a government job arrangement. Contact me. 🙏
1,"ATTN: PROVIDE ME A FREE HOUSE UNDER YOUR SCHEME, I QUALIFY."
1,I need a free water connection upgrade now.
1,ATTN: Send me the free solar panel they promised. Please help!
1,REQUEST: CLAIM MY FREE SUBSIDY OF ₹20000 FOR HOUSE REPAIR.
1,I want the free LPG cylinder—send details to claim. - Contact: 9661498282
1,My grievance account is suspended. Verify and reactivate it now.
1,Request: Update my KYC and send the OTP here to reactivate benefits.
1,Verify my bank details to receive the grant.
1,Your portal asks for verification; please submit my KYC. Please help!
1,I got a notification for KYC—help me complete it and send OTP.
1,"If you don't help me, I will escalate this to the PMO. 🙏"
1,Do this now or I will file a public complaint against you.
1,Kindly note: You have 24 hours to resolve my issue or else consequences follow.
1,Resolve my problem or face a legal notice from me.
1,"Call me right now, I need to talk about personal matters."
1,What's up? Please call me to discuss something private.
1,"Hi, are you free? I want to chat about a favour."
1,Meet me personally; I have something important to tell you.
1,YOU HAVE WON A CITIZEN REWARD OF ₹5000! REPLY YES TO CLAIM. Please help!
1,Your grievance qualifies for a cash prize of ₹5000. Click link.
1,Claim your municipal refund of ₹2000 by providing bank details. Please help!
1,Congratulations! You are selected for a compensation of ₹1500.
1,Pay ₹1000 to fast-track your complaint and get immediate action.
1,Request: Activate priority resolution for ₹15000. Send payment now. Please help! - Contact: 9901380698
1,Your complaint can be resolved urgently if you pay ₹2500.
1,Please help me get my child's admission done; pay any charges.
1,I need a favour: get my documents approved quickly. Please help!
1,I WILL PAY YOU IF YOU CAN GET MY ISSUE CLEARED TODAY.
